2024-10-21 22:16 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-10-22 01:29 INFO: 2024-10-21 22:16:03 EPOCH=66 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.47 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.48 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:31 INFO: 2024-10-21 22:16:03 EPOCH=67 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.48 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.49 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:34 INFO: 2024-10-21 22:16:03 EPOCH=68 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.49 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.18 val_recon_loss=0.01 val_KL_loss=0.50 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:37 INFO: 2024-10-21 22:16:03 EPOCH=69 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.50 train_contras_loss=0.91 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.51 val_contras_loss=0.91 val_dice=0.83
2024-10-22 01:40 INFO: 2024-10-21 22:16:03 EPOCH=70 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.51 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.52 val_contras_loss=0.90 val_dice=0.83
2024-10-22 01:43 INFO: 2024-10-21 22:16:03 EPOCH=71 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.52 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.52 val_contras_loss=0.90 val_dice=0.83
2024-10-22 01:46 INFO: 2024-10-21 22:16:03 EPOCH=72 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.53 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.54 val_contras_loss=0.90 val_dice=0.83
2024-10-22 01:49 INFO: 2024-10-21 22:16:03 EPOCH=73 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.54 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.55 val_contras_loss=0.90 val_dice=0.84
2024-10-22 01:52 INFO: 2024-10-21 22:16:03 EPOCH=74 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.56 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.56 val_contras_loss=0.90 val_dice=0.84
2024-10-22 01:55 INFO: 2024-10-21 22:16:03 EPOCH=75 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.57 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.57 val_contras_loss=0.90 val_dice=0.83
