2024-11-13 16:15 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-11-14 11:13 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=61 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.86 train_contras_loss=0.00 train_dice=0.86 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.85 val_contras_loss=0.00 val_dice=0.78
2024-11-14 11:37 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=62 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.87 train_contras_loss=0.00 train_dice=0.86 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.84 val_contras_loss=0.00 val_dice=0.78
2024-11-14 11:59 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=63 train_total_loss=0.09 train_seg_loss=0.09 train_recon_loss=0.00 train_KL_loss=0.86 train_contras_loss=0.00 train_dice=0.86 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.85 val_contras_loss=0.00 val_dice=0.79
2024-11-14 12:16 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=64 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.85 train_contras_loss=0.00 train_dice=0.87 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.84 val_contras_loss=0.00 val_dice=0.78
2024-11-14 12:32 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=65 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.87 train_contras_loss=0.00 train_dice=0.87 val_total_loss=0.16 val_seg_loss=0.16 val_recon_loss=0.00 val_KL_loss=0.83 val_contras_loss=0.00 val_dice=0.78
2024-11-14 12:49 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=66 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.85 train_contras_loss=0.00 train_dice=0.88 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.83 val_contras_loss=0.00 val_dice=0.79
2024-11-14 13:06 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=67 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.85 train_contras_loss=0.00 train_dice=0.88 val_total_loss=0.13 val_seg_loss=0.13 val_recon_loss=0.00 val_KL_loss=0.84 val_contras_loss=0.00 val_dice=0.81
2024-11-14 13:23 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=68 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.84 train_contras_loss=0.00 train_dice=0.88 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.83 val_contras_loss=0.00 val_dice=0.79
2024-11-14 13:39 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=69 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.85 train_contras_loss=0.00 train_dice=0.89 val_total_loss=0.14 val_seg_loss=0.14 val_recon_loss=0.00 val_KL_loss=0.83 val_contras_loss=0.00 val_dice=0.80
2024-11-14 13:56 INFO: 2024-11-13 17:09:32 seg oasis4 EPOCH=70 train_total_loss=0.08 train_seg_loss=0.08 train_recon_loss=0.00 train_KL_loss=0.85 train_contras_loss=0.00 train_dice=0.89 val_total_loss=0.15 val_seg_loss=0.15 val_recon_loss=0.00 val_KL_loss=0.82 val_contras_loss=0.00 val_dice=0.80
